X	Y	Z	Resultado	
6	-3	0	5.88757	
6	-3	1	5.81164	
6	-3	2	5.62115	
6	-3	3	5.34746	
6	-3	4	5.02677	
6	-3	5	4.69007	
6	-3	6	4.35899	
6	-3	7	4.04626	
6	-3	8	3.75794	
6	-3	9	3.4959	
6	-3	10	3.25958	
6	-2	-10	3.3613	
6	-2	-9	3.61664	
6	-2	-8	3.90205	
6	-2	-7	4.21885	
6	-2	-6	4.56569	
6	-2	-5	4.93616	
6	-2	-4	5.31554	
6	-2	-3	5.67743	
6	-2	-2	5.98287	
6	-2	-1	6.18611	
6	-2	0	6.24907	
6	-2	1	6.15862	
6	-2	2	5.93344	
6	-2	3	5.61431	
6	-2	4	5.24661	
6	-2	5	4.86718	
6	-2	6	4.50014	
6	-2	7	4.15842	
6	-2	8	3.84731	
6	-2	9	3.56751	
6	-2	10	3.3174	
6	-1	-10	3.39926	
6	-1	-9	3.66404	
6	-1	-8	3.96175	
6	-1	-7	4.29456	
6	-1	-6	4.66204	
6	-1	-5	5.05851	
6	-1	-4	5.46916	
6	-1	-3	5.86569	
6	-1	-2	6.20438	
6	-1	-1	6.43194	
6	-1	0	6.50292	
6	-1	1	6.40136	
6	-1	2	6.14977	
6	-1	3	5.7967	
6	-1	4	5.39466	
6	-1	5	4.98476	
6	-1	6	4.59264	
6	-1	7	4.23111	
6	-1	8	3.90468	
6	-1	9	3.61312	
6	-1	10	3.35398	
6	0	-10	3.4128	
6	0	-9	3.68099	
6	0	-8	3.98318	
6	0	-7	4.32187	
6	0	-6	4.697	
6	0	-5	5.10319	
6	0	-4	5.52569	
6	0	-3	5.93554	
6	0	-2	6.28719	
6	0	-1	6.5244	
6	0	0	6.59868	
6	0	1	6.49285	
6	0	2	6.23095	
6	0	3	5.86467	
6	0	4	5.44941	
6	0	5	5.02793	
6	0	6	4.62637	
6	0	7	4.25747	
6	0	8	3.92538	
6	0	9	3.62951	
6	0	10	3.36709	
6	1	-10	3.40103	
6	1	-9	3.66622	
6	1	-8	3.96447	
6	1	-7	4.29798	
6	1	-6	4.66635	
6	1	-5	5.06393	
6	1	-4	5.47592	
6	1	-3	5.87397	
6	1	-2	6.21419	
6	1	-1	6.44304	
6	1	0	6.5147	
6	1	1	6.41296	
6	1	2	6.16037	
6	1	3	5.8058	
6	1	4	5.40213	
6	1	5	4.99075	
6	1	6	4.59737	
6	1	7	4.23485	
6	1	8	3.90763	
6	1	9	3.61548	
6	1	10	3.35587	
6	2	-10	3.36472	
6	2	-9	3.62085	
6	2	-8	3.90728	
6	2	-7	4.22538	
6	2	-6	4.57385	
6	2	-5	4.94634	
6	2	-4	5.32811	
6	2	-3	5.69267	
6	2	-2	6.00076	
6	2	-1	6.20616	
6	2	0	6.27023	
6	2	1	6.17946	
6	2	2	5.95258	
6	2	3	5.63091	
6	2	4	5.2604	
6	2	5	4.87835	
6	2	6	4.50907	
6	2	7	4.16553	
6	2	8	3.85297	
6	2	9	3.57205	
6	2	10	3.32106	
6	3	-10	3.30616	
6	3	-9	3.54818	
6	3	-8	3.81641	
6	3	-7	4.11115	
6	3	-6	4.42997	
6	3	-5	4.76582	
6	3	-4	5.10447	
6	3	-3	5.42235	
6	3	-2	5.68666	
6	3	-1	5.86061	
6	3	0	5.91453	
6	3	1	5.83819	
6	3	2	5.64575	
6	3	3	5.36907	
6	3	4	5.04503	
6	3	5	4.70509	
6	3	6	4.37118	
6	3	7	4.05609	
6	3	8	3.76587	
6	3	9	3.50231	
6	3	10	3.26479	
6	4	-10	3.2288	
6	4	-9	3.45306	
6	4	-8	3.69879	
6	4	-7	3.9652	
6	4	-6	4.24893	
6	4	-5	4.54256	
6	4	-4	4.83297	
6	4	-3	5.1002	
6	4	-2	5.31833	
6	4	-1	5.45984	
6	4	0	5.50337	
6	4	1	5.4417	
6	4	2	5.28483	
6	4	3	5.05583	
6	4	4	4.78248	
6	4	5	4.48996	
6	4	6	4.19705	
6	4	7	3.9158	
6	4	8	3.65279	
6	4	9	3.41079	
6	4	10	3.19027	
6	5	-10	3.13667	
6	5	-9	3.34106	
6	5	-8	3.56212	
6	5	-7	3.7982	
6	5	-6	4.04536	
6	5	-5	4.29633	
6	5	-4	4.53956	
6	5	-3	4.75888	
6	5	-2	4.93464	
6	5	-1	5.04706	
6	5	0	5.08138	
6	5	1	5.03269	
6	5	2	4.9078	
6	5	3	4.72273	
6	5	4	4.49763	
6	5	5	4.25175	
6	5	6	4.00054	
6	5	7	3.75476	
6	5	8	3.52101	
6	5	9	3.30277	
6	5	10	3.10135	
6	6	-10	3.03396	
6	6	-9	3.21775	
6	6	-8	3.4138	
6	6	-7	3.61992	
6	6	-6	3.83196	
6	6	-5	4.04324	
6	6	-4	4.24401	
6	6	-3	4.4216	
6	6	-2	4.56152	
6	6	-1	4.64988	
6	6	0	4.67665	
6	6	1	4.63859	
6	6	2	4.54023	
6	6	3	4.3925	
6	6	4	4.20964	
6	6	5	4.00599	
6	6	6	3.79379	
6	6	7	3.58225	
6	6	8	3.37758	
6	6	9	3.18352	
6	6	10	3.00198	
6	7	-10	2.92457	
6	7	-9	3.08813	
6	7	-8	3.26017	
6	7	-7	3.43825	
6	7	-6	3.61839	
6	7	-5	3.79469	
6	7	-4	3.9592	
6	7	-3	4.10221	
6	7	-2	4.21321	
6	7	-1	4.28253	
6	7	0	4.3034	
6	7	1	4.27367	
6	7	2	4.19636	
6	7	3	4.07887	
6	7	4	3.93118	
6	7	5	3.76379	
6	7	6	3.58617	
6	7	7	3.40591	
6	7	8	3.22857	
6	7	9	3.05783	
6	7	10	2.89591	
6	8	-10	2.81187	
6	8	-9	2.95631	
6	8	-8	3.10619	
6	8	-7	3.25905	
6	8	-6	3.41124	
6	8	-5	3.55776	
6	8	-4	3.69228	
6	8	-3	3.80745	
6	8	-2	3.8957	
6	8	-1	3.9503	
6	8	0	3.96665	
6	8	1	3.94331	
6	8	2	3.88232	
6	8	3	3.78871	
6	8	4	3.66947	
6	8	5	3.53222	
6	8	6	3.38417	
6	8	7	3.23145	
6	8	8	3.07881	
6	8	9	2.92969	
6	8	10	2.78636	
6	9	-10	2.69859	
6	9	-9	2.82548	
6	9	-8	2.95547	
6	9	-7	3.08622	
6	9	-6	3.21453	
6	9	-5	3.33625	
6	9	-4	3.44641	
6	9	-3	3.53952	
6	9	-2	3.61008	
6	9	-1	3.65339	
6	9	0	3.6663	
6	9	1	3.64784	
6	9	2	3.59938	
6	9	3	3.5244	
6	9	4	3.4278	
6	9	5	3.31512	
6	9	6	3.19181	
6	9	7	3.06272	
6	9	8	2.93184	
6	9	9	2.80221	
6	9	10	2.67601	
6	10	-10	2.58681	
6	10	-9	2.69795	
6	10	-8	2.81042	
6	10	-7	2.92214	
6	10	-6	3.03034	
6	10	-5	3.13167	
6	10	-4	3.22225	
6	10	-3	3.29796	
6	10	-2	3.3548	
6	10	-1	3.38947	
6	10	0	3.39977	
6	10	1	3.38502	
6	10	2	3.34619	
6	10	3	3.28568	
6	10	4	3.20699	
6	10	5	3.11414	
6	10	6	3.01126	
6	10	7	2.90215	
6	10	8	2.79007	
6	10	9	2.67765	
6	10	10	2.5669	
7	-10	-10	2.51031	
7	-10	-9	2.6115	
7	-10	-8	2.71311	
7	-10	-7	2.81322	
7	-10	-6	2.90937	
7	-10	-5	2.99868	
7	-10	-4	3.0779	
7	-10	-3	3.14363	
7	-10	-2	3.1927	
7	-10	-1	3.22247	
7	-10	0	3.23123	
7	-10	1	3.21847	
7	-10	2	3.18495	
7	-10	3	3.13256	
7	-10	4	3.06406	
7	-10	5	2.98272	
7	-10	6	2.8919	
7	-10	7	2.7948	
7	-10	8	2.69425	
7	-10	9	2.59259	
7	-10	10	2.49166	
7	-9	-10	2.61294	
7	-9	-9	2.72764	
7	-9	-8	2.84405	
7	-9	-7	2.96	
7	-9	-6	3.07264	
7	-9	-5	3.17842	
7	-9	-4	3.27321	
7	-9	-3	3.35262	
7	-9	-2	3.41233	
7	-9	-1	3.44875	
7	-9	0	3.4595	
7	-9	1	3.44386	
7	-9	2	3.40288	
7	-9	3	3.3392	
7	-9	4	3.25661	
7	-9	5	3.15944	
7	-9	6	3.05209	
7	-9	7	2.9386	
7	-9	8	2.82237	
7	-9	9	2.70614	
7	-9	10	2.59195	
7	-8	-10	2.71634	
7	-8	-9	2.8459	
7	-8	-8	2.97889	
7	-8	-7	3.11293	
7	-8	-6	3.24475	
7	-8	-5	3.37008	
7	-8	-4	3.48372	
7	-8	-3	3.57992	
7	-8	-2	3.6529	
7	-8	-1	3.69769	
7	-8	0	3.71096	
7	-8	1	3.69168	
7	-8	2	3.64134	
7	-8	3	3.56363	
7	-8	4	3.46374	
7	-8	5	3.34751	
7	-8	6	3.22061	
7	-8	7	3.08809	
7	-8	8	2.95403	
7	-8	9	2.82153	
7	-8	10	2.6928	
7	-7	-10	2.81861	
7	-7	-9	2.96418	
7	-7	-8	3.11535	
7	-7	-7	3.26966	
7	-7	-6	3.42344	
7	-7	-5	3.57161	
7	-7	-4	3.70775	
7	-7	-3	3.82438	
7	-7	-2	3.91375	
7	-7	-1	3.96899	
7	-7	0	3.98541	
7	-7	1	3.96157	
7	-7	2	3.89956	
7	-7	3	3.80457	
7	-7	4	3.68373	
7	-7	5	3.54482	
7	-7	6	3.39517	
7	-7	7	3.24096	
7	-7	8	3.08699	
7	-7	9	2.93671	
7	-7	10	2.79237	
7	-6	-10	2.91733	
7	-6	-9	3.07964	
7	-6	-8	3.25023	
7	-6	-7	3.42663	
7	-6	-6	3.60489	
7	-6	-5	3.77914	
7	-6	-4	3.94154	
7	-6	-3	4.08253	
7	-6	-2	4.1918	
7	-6	-1	4.25989	
7	-6	0	4.28022	
7	-6	1	4.25073	
7	-6	2	4.17441	
7	-6	3	4.05851	
7	-6	4	3.91279	
7	-6	5	3.74752	
7	-6	6	3.57199	
7	-6	7	3.3937	
7	-6	8	3.21811	
7	-6	9	3.04891	
7	-6	10	2.88831	
7	-5	-10	3.00958	
7	-5	-9	3.18875	
7	-5	-8	3.37927	
7	-5	-7	3.57887	
7	-5	-6	3.78341	
7	-5	-5	3.98637	
7	-5	-4	4.17839	
7	-5	-3	4.34749	
7	-5	-2	4.48016	
7	-5	-1	4.56359	
7	-5	0	4.58863	
7	-5	1	4.55238	
7	-5	2	4.45901	
7	-5	3	4.3186	
7	-5	4	4.14427	
7	-5	5	3.9494	
7	-5	6	3.74553	
7	-5	7	3.54147	
7	-5	8	3.34329	
7	-5	9	3.15474	
7	-5	10	2.9778	
7	-4	-10	3.09204	
7	-4	-9	3.28733	
7	-4	-8	3.49726	
7	-4	-7	3.71992	
7	-4	-6	3.95123	
7	-4	-5	4.18412	
7	-4	-4	4.40782	
7	-4	-3	4.60771	
7	-4	-2	4.76656	
7	-4	-1	4.86742	
7	-4	0	4.89786	
7	-4	1	4.85387	
7	-4	2	4.74121	
7	-4	3	4.57348	
7	-4	4	4.36796	
7	-4	5	4.14157	
7	-4	6	3.90826	
7	-4	7	3.67809	
7	-4	8	3.45752	
7	-4	9	3.25018	
7	-4	10	3.05767	
7	-3	-10	3.16124	
7	-3	-9	3.37084	
7	-3	-8	3.59831	
7	-3	-7	3.84221	
7	-3	-6	4.0987	
7	-3	-5	4.36042	
7	-3	-4	4.61536	
7	-3	-3	4.84635	
7	-3	-2	5.03221	
7	-3	-1	5.15134	
7	-3	0	5.18749	
7	-3	1	5.13536	
7	-3	2	5.00256	
7	-3	3	4.80675	
7	-3	4	4.56984	
7	-3	5	4.3125	
7	-3	6	4.05095	
7	-3	7	3.7963	
7	-3	8	3.55518	
7	-3	9	3.33091	
7	-3	10	3.1246	
7	-2	-10	3.21382	
7	-2	-9	3.43479	
7	-2	-8	3.6764	
7	-2	-7	3.93769	
7	-2	-6	4.21518	
7	-2	-5	4.50143	
7	-2	-4	4.78353	
7	-2	-3	5.04214	
7	-2	-2	5.25245	
7	-2	-1	5.38836	
7	-2	0	5.42983	
7	-2	1	5.3702	
7	-2	2	5.21895	
7	-2	3	4.99783	
7	-2	4	4.73316	
7	-2	5	4.44899	
7	-2	6	4.16348	
7	-2	7	3.88847	
7	-2	8	3.63056	
7	-2	9	3.39267	
7	-2	10	3.17542	
7	-1	-10	3.24696	
7	-1	-9	3.47532	
7	-1	-8	3.72621	
7	-1	-7	3.99905	
7	-1	-6	4.29068	
7	-1	-5	4.59369	
7	-1	-4	4.89465	
7	-1	-3	5.17276	
7	-1	-2	5.40058	
7	-1	-1	5.54867	
7	-1	0	5.59404	
7	-1	1	5.52899	
7	-1	2	5.36444	
7	-1	3	5.12524	
7	-1	4	4.84102	
7	-1	5	4.53826	
7	-1	6	4.23641	
7	-1	7	3.94771	
7	-1	8	3.67864	
7	-1	9	3.43182	
7	-1	10	3.20746	
7	0	-10	3.25875	
7	0	-9	3.48978	
7	0	-8	3.74403	
7	0	-7	4.02109	
7	0	-6	4.31791	
7	0	-5	4.62712	
7	0	-4	4.93513	
7	0	-3	5.22058	
7	0	-2	5.45507	
7	0	-1	5.60785	
7	0	0	5.65478	
7	0	1	5.5877	
7	0	2	5.4181	
7	0	3	5.17205	
7	0	4	4.88047	
7	0	5	4.57075	
7	0	6	4.26283	
7	0	7	3.96908	
7	0	8	3.69593	
7	0	9	3.44585	
7	0	10	3.21891	
7	1	-10	3.24849	
7	1	-9	3.47719	
7	1	-8	3.72848	
7	1	-7	4.00184	
7	1	-6	4.29408	
7	1	-5	4.59783	
7	1	-4	4.89962	
7	1	-3	5.1786	
7	1	-2	5.40725	
7	1	-1	5.55599	
7	1	0	5.60168	
7	1	1	5.53653	
7	1	2	5.37147	
7	1	3	5.1315	
7	1	4	4.84639	
7	1	5	4.54274	
7	1	6	4.2401	
7	1	7	3.95072	
7	1	8	3.6811	
7	1	9	3.43382	
7	1	10	3.2091	
7	2	-10	3.21681	
7	2	-9	3.43841	
7	2	-8	3.68079	
7	2	-7	3.94304	
7	2	-6	4.22167	
7	2	-5	4.50927	
7	2	-4	4.79288	
7	2	-3	5.05306	
7	2	-2	5.26484	
7	2	-1	5.40188	
7	2	0	5.4439	
7	2	1	5.3841	
7	2	2	5.23197	
7	2	3	5.00948	
7	2	4	4.74322	
7	2	5	4.45746	
7	2	6	4.1705	
7	2	7	3.89424	
7	2	8	3.63528	
7	2	9	3.39654	
7	2	10	3.17862	
7	3	-10	3.16553	
7	3	-9	3.37599	
7	3	-8	3.60453	
7	3	-7	3.84972	
7	3	-6	4.10773	
7	3	-5	4.37122	
7	3	-4	4.6281	
7	3	-3	4.8611	
7	3	-2	5.04879	
7	3	-1	5.1693	
7	3	0	5.20612	
7	3	1	5.15376	
7	3	2	5.01987	
7	3	3	4.82237	
7	3	4	4.58347	
7	3	5	4.32409	
7	3	6	4.06066	
7	3	7	3.80436	
7	3	8	3.56184	
7	3	9	3.33641	
7	3	10	3.12917	
7	4	-10	3.09742	
7	4	-9	3.29374	
7	4	-8	3.50493	
7	4	-7	3.72909	
7	4	-6	3.96214	
7	4	-5	4.19701	
7	4	-4	4.42283	
7	4	-3	4.62487	
7	4	-2	4.78564	
7	4	-1	4.88792	
7	4	0	4.91902	
7	4	1	4.87478	
7	4	2	4.76102	
7	4	3	4.59152	
7	4	4	4.38388	
7	4	5	4.1553	
7	4	6	3.9199	
7	4	7	3.68787	
7	4	8	3.4657	
7	4	9	3.257	
7	4	10	3.06337	
7	5	-10	3.01581	
7	5	-9	3.19612	
7	5	-8	3.38799	
7	5	-7	3.58917	
7	5	-6	3.79552	
7	5	-5	4.00048	
7	5	-4	4.19461	
7	5	-3	4.36578	
7	5	-2	4.50027	
7	5	-1	4.58502	
7	5	0	4.61066	
7	5	1	4.57416	
7	5	2	4.47976	
7	5	3	4.33769	
7	5	4	4.16134	
7	5	5	3.96432	
7	5	6	3.75837	
7	5	7	3.5524	
7	5	8	3.35254	
7	5	9	3.16254	
7	5	10	2.98438	
7	6	-10	2.92419	
7	6	-9	3.08766	
7	6	-8	3.25961	
7	6	-7	3.43759	
7	6	-6	3.6176	
7	6	-5	3.79375	
7	6	-4	3.95811	
7	6	-3	4.10098	
7	6	-2	4.21185	
7	6	-1	4.28108	
7	6	0	4.30192	
7	6	1	4.27222	
7	6	2	4.19499	
7	6	3	4.07763	
7	6	4	3.9301	
7	6	5	3.76286	
7	6	6	3.58538	
7	6	7	3.40525	
7	6	8	3.22802	
7	6	9	3.05737	
7	6	10	2.89552	
7	7	-10	2.82587	
7	7	-9	2.97258	
7	7	-8	3.12507	
7	7	-7	3.28087	
7	7	-6	3.43627	
7	7	-5	3.58617	
7	7	-4	3.72404	
7	7	-3	3.8423	
7	7	-2	3.93304	
7	7	-1	3.98923	
7	7	0	4.00607	
7	7	1	3.98204	
7	7	2	3.91927	
7	7	3	3.82304	
7	7	4	3.70065	
7	7	5	3.56001	
7	7	6	3.4086	
7	7	7	3.25271	
7	7	8	3.0972	
7	7	9	2.94553	
7	7	10	2.79998	
7	8	-10	2.72381	
7	8	-9	2.85447	
7	8	-8	2.98868	
7	8	-7	3.12408	
7	8	-6	3.25737	
7	8	-5	3.3842	
7	8	-4	3.49934	
7	8	-3	3.59691	
7	8	-2	3.67103	
7	8	-1	3.71659	
7	8	0	3.73019	
7	8	1	3.71076	
7	8	2	3.65979	
7	8	3	3.58106	
7	8	4	3.47987	
7	8	5	3.36217	
7	8	6	3.23375	
7	8	7	3.09973	
7	8	8	2.96426	
7	8	9	2.83048	
7	8	10	2.70061	
7	9	-10	2.62046	
7	9	-9	2.73617	
7	9	-8	2.85371	
7	9	-7	2.97088	
7	9	-6	3.08479	
7	9	-5	3.19187	
7	9	-4	3.28793	
7	9	-3	3.36847	
7	9	-2	3.42911	
7	9	-1	3.46615	
7	9	0	3.47717	
7	9	1	3.4614	
7	9	2	3.41992	
7	9	3	3.35541	
7	9	4	3.27174	
7	9	5	3.17333	
7	9	6	3.06469	
7	9	7	2.94989	
7	9	8	2.83241	
7	9	9	2.71502	
7	9	10	2.59977	
7	10	-10	2.51776	
7	10	-9	2.61987	
7	10	-8	2.72249	
7	10	-7	2.82366	
7	10	-6	2.92093	
7	10	-5	3.01134	
7	10	-4	3.09161	
7	10	-3	3.15828	
7	10	-2	3.20809	
7	10	-1	3.23836	
7	10	0	3.24734	
7	10	1	3.23448	
7	10	2	3.20055	
7	10	3	3.14748	
7	10	4	3.07811	
7	10	5	2.99574	
7	10	6	2.90382	
7	10	7	2.80561	
7	10	8	2.70397	
7	10	9	2.60127	
7	10	10	2.49939	
8	-10	-10	2.43772	
8	-10	-9	2.53006	
8	-10	-8	2.62212	
8	-10	-7	2.71216	
8	-10	-6	2.798	
8	-10	-5	2.87717	
8	-10	-4	2.94691	
8	-10	-3	3.00445	
8	-10	-2	3.04719	
8	-10	-1	3.07304	
8	-10	0	3.08064	
8	-10	1	3.06959	
8	-10	2	3.04047	
8	-10	3	2.99479	
8	-10	4	2.93478	
8	-10	5	2.86307	
8	-10	6	2.78247	
8	-10	7	2.69567	
8	-10	8	2.60511	
8	-10	9	2.51288	
8	-10	10	2.42065	
8	-9	-10	2.53137	
8	-9	-9	2.63523	
8	-9	-8	2.73975	
8	-9	-7	2.84295	
8	-9	-6	2.94229	
8	-9	-5	3.03477	
8	-9	-4	3.11695	
8	-9	-3	3.18528	
8	-9	-2	3.23636	
8	-9	-1	3.26738	
8	-9	0	3.27652	
8	-9	1	3.26323	
8	-9	2	3.22831	
8	-9	3	3.1738	
8	-9	4	3.10263	
8	-9	5	3.01826	
8	-9	6	2.92427	
8	-9	7	2.82399	
8	-9	8	2.72038	
8	-9	9	2.61585	
8	-9	10	2.51229	
8	-8	-10	2.62504	
8	-8	-9	2.74141	
8	-8	-8	2.85967	
8	-8	-7	2.97762	
8	-8	-6	3.09235	
8	-8	-5	3.20025	
8	-8	-4	3.29707	
8	-8	-3	3.37826	
8	-8	-2	3.43938	
8	-8	-1	3.47669	
8	-8	0	3.48771	
8	-8	1	3.4717	
8	-8	2	3.42974	
8	-8	3	3.36459	
8	-8	4	3.28015	
8	-8	5	3.18094	
8	-8	6	3.07147	
8	-8	7	2.95589	
8	-8	8	2.83769	
8	-8	9	2.71964	
8	-8	10	2.60381	
8	-7	-10	2.717	
8	-7	-9	2.84665	
8	-7	-8	2.97974	
8	-7	-7	3.11389	
8	-7	-6	3.24583	
8	-7	-5	3.37128	
8	-7	-4	3.48505	
8	-7	-3	3.58136	
8	-7	-2	3.65443	
8	-7	-1	3.69928	
8	-7	0	3.71257	
8	-7	1	3.69328	
8	-7	2	3.64289	
8	-7	3	3.56511	
8	-7	4	3.46512	
8	-7	5	3.34877	
8	-7	6	3.22175	
8	-7	7	3.08911	
8	-7	8	2.95493	
8	-7	9	2.82233	
8	-7	10	2.6935	
8	-6	-10	2.80509	
8	-6	-9	2.94845	
8	-6	-8	3.0971	
8	-6	-7	3.24857	
8	-6	-6	3.39923	
8	-6	-5	3.54414	
8	-6	-4	3.67703	
8	-6	-3	3.79069	
8	-6	-2	3.87767	
8	-6	-1	3.93137	
8	-6	0	3.94735	
8	-6	1	3.9242	
8	-6	2	3.86392	
8	-6	3	3.77148	
8	-6	4	3.6537	
8	-6	5	3.51806	
8	-6	6	3.37166	
8	-6	7	3.2205	
8	-6	8	3.06931	
8	-6	9	2.92149	
8	-6	10	2.77929	
8	-5	-10	2.8868	
8	-5	-9	3.04377	
8	-5	-8	3.20813	
8	-5	-7	3.3774	
8	-5	-6	3.54768	
8	-5	-5	3.71336	
8	-5	-4	3.86707	
8	-5	-3	3.99993	
8	-5	-2	4.10252	
8	-5	-1	4.16629	
8	-5	0	4.18533	
8	-5	1	4.15778	
8	-5	2	4.08631	
8	-5	3	3.97744	
8	-5	4	3.84002	
8	-5	5	3.68348	
8	-5	6	3.51643	
8	-5	7	3.34596	
8	-5	8	3.17734	
8	-5	9	3.01419	
8	-5	10	2.85874	
8	-4	-10	2.95933	
8	-4	-9	3.12916	
8	-4	-8	3.30857	
8	-4	-7	3.49519	
8	-4	-6	3.68493	
8	-4	-5	3.87164	
8	-4	-4	4.0468	
8	-4	-3	4.19981	
8	-4	-2	4.31904	
8	-4	-1	4.39365	
8	-4	0	4.416	
8	-4	1	4.3837	
8	-4	2	4.3002	
8	-4	3	4.17389	
8	-4	4	4.01593	
8	-4	5	3.8379	
8	-4	6	3.65005	
8	-4	7	3.46046	
8	-4	8	3.2749	
8	-4	9	3.0971	
8	-4	10	2.92919	
8	-3	-10	3.01983	
8	-3	-9	3.20093	
8	-3	-8	3.39374	
8	-3	-7	3.59604	
8	-3	-6	3.80369	
8	-3	-5	4.01006	
8	-3	-4	4.20565	
8	-3	-3	4.37819	
8	-3	-2	4.51376	
8	-3	-1	4.59913	
8	-3	0	4.62482	
8	-3	1	4.58777	
8	-3	2	4.49235	
8	-3	3	4.34896	
8	-3	4	4.17117	
8	-3	5	3.97273	
8	-3	6	3.76547	
8	-3	7	3.55836	
8	-3	8	3.35753	
8	-3	9	3.16671	
8	-3	10	2.98787	
8	-2	-10	3.06556	
8	-2	-9	3.25554	
8	-2	-8	3.45903	
8	-2	-7	3.67397	
8	-2	-6	3.89625	
8	-2	-5	4.11895	
8	-2	-4	4.33176	
8	-2	-3	4.52099	
8	-2	-2	4.67073	
8	-2	-1	4.76553	
8	-2	0	4.79415	
8	-2	1	4.75296	
8	-2	2	4.64714	
8	-2	3	4.48898	
8	-2	4	4.29427	
8	-2	5	4.07868	
8	-2	6	3.85534	
8	-2	7	3.63393	
8	-2	8	3.4208	
8	-2	9	3.21964	
8	-2	10	3.03222	
8	-1	-10	3.09429	
8	-1	-9	3.28999	
8	-1	-8	3.50043	
8	-1	-7	3.72368	
8	-1	-6	3.95567	
8	-1	-5	4.18932	
8	-1	-4	4.41382	
8	-1	-3	4.61451	
8	-1	-2	4.77406	
8	-1	-1	4.87544	
8	-1	0	4.90613	
8	-1	1	4.86207	
8	-1	2	4.74902	
8	-1	3	4.58065	
8	-1	4	4.37435	
8	-1	5	4.14714	
8	-1	6	3.91303	
8	-1	7	3.68213	
8	-1	8	3.46093	
8	-1	9	3.25303	
8	-1	10	3.06007	
8	0	-10	3.10449	
8	0	-9	3.30225	
8	0	-8	3.5152	
8	0	-7	3.74146	
8	0	-6	3.97699	
8	0	-5	4.21466	
8	0	-4	4.44347	
8	0	-3	4.64842	
8	0	-2	4.81165	
8	0	-1	4.91552	
8	0	0	4.94701	
8	0	1	4.90189	
8	0	2	4.78615	
8	0	3	4.61399	
8	0	4	4.40339	
8	0	5	4.17188	
8	0	6	3.93381	
8	0	7	3.69945	
8	0	8	3.4753	
8	0	9	3.26497	
8	0	10	3.07	
8	1	-10	3.09562	
8	1	-9	3.29158	
8	1	-8	3.50233	
8	1	-7	3.72595	
8	1	-6	3.95837	
8	1	-5	4.1925	
8	1	-4	4.41752	
8	1	-3	4.61874	
8	1	-2	4.77877	
8	1	-1	4.8805	
8	1	0	4.91136	
8	1	1	4.86723	
8	1	2	4.75392	
8	1	3	4.58511	
8	1	4	4.37829	
8	1	5	4.15054	
8	1	6	3.91592	
8	1	7	3.68456	
8	1	8	3.46296	
8	1	9	3.25473	
8	1	10	3.06149	
8	2	-10	3.06817	
8	2	-9	3.25863	
8	2	-8	3.46271	
8	2	-7	3.67835	
8	2	-6	3.90144	
8	2	-5	4.12504	
8	2	-4	4.33882	
8	2	-3	4.52901	
8	2	-2	4.67961	
8	2	-1	4.77504	
8	2	0	4.80395	
8	2	1	4.76266	
8	2	2	4.65636	
8	2	3	4.49741	
8	2	4	4.30175	
8	2	5	4.08517	
8	2	6	3.86088	
8	2	7	3.6386	
8	2	8	3.42472	
8	2	9	3.22293	
8	2	10	3.03498	
8	3	-10	3.02358	
8	3	-9	3.20536	
8	3	-8	3.39899	
8	3	-7	3.60224	
8	3	-6	3.81097	
8	3	-5	4.01856	
8	3	-4	4.21542	
8	3	-3	4.38922	
8	3	-2	4.5259	
8	3	-1	4.61208	
8	3	0	4.63813	
8	3	1	4.60095	
8	3	2	4.50491	
8	3	3	4.36051	
8	3	4	4.18149	
8	3	5	3.98175	
8	3	6	3.77322	
8	3	7	3.56495	
8	3	8	3.3631	
8	3	9	3.17141	
8	3	10	2.99184	
8	4	-10	2.96406	
8	4	-9	3.13471	
8	4	-8	3.31509	
8	4	-7	3.50283	
8	4	-6	3.69384	
8	4	-5	3.88194	
8	4	-4	4.05853	
8	4	-3	4.21295	
8	4	-2	4.33338	
8	4	-1	4.40886	
8	4	0	4.43161	
8	4	1	4.39915	
8	4	2	4.31497	
8	4	3	4.18757	
8	4	4	4.02826	
8	4	5	3.84877	
8	4	6	3.65948	
8	4	7	3.46856	
8	4	8	3.28181	
8	4	9	3.10297	
8	4	10	2.93417	
8	5	-10	2.8923	
8	5	-9	3.05019	
8	5	-8	3.21561	
8	5	-7	3.38609	
8	5	-6	3.55771	
8	5	-5	3.72484	
8	5	-4	3.88002	
8	5	-3	4.01428	
8	5	-2	4.11807	
8	5	-1	4.18269	
8	5	0	4.2021	
8	5	1	4.17439	
8	5	2	4.10226	
8	5	3	3.99232	
8	5	4	3.85355	
8	5	5	3.69552	
8	5	6	3.527	
8	5	7	3.35513	
8	5	8	3.18524	
8	5	9	3.02096	
8	5	10	2.86454	
8	6	-10	2.81118	
8	6	-9	2.9555	
8	6	-8	3.10523	
8	6	-7	3.25793	
8	6	-6	3.40992	
8	6	-5	3.55624	
8	6	-4	3.69054	
8	6	-3	3.80552	
8	6	-2	3.8936	
8	6	-1	3.94808	
8	6	0	3.9644	
8	6	1	3.9411	
8	6	2	3.88021	
8	6	3	3.78678	
8	6	4	3.66773	
8	6	5	3.5307	
8	6	6	3.38286	
8	6	7	3.23033	
8	6	8	3.07786	
8	6	9	2.92889	
8	6	10	2.78568	
8	7	-10	2.7235	
8	7	-9	2.8541	
